forecast_date,location,target,target_end_date,type,quantile,value
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.55,15.0
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.6,16.0
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.65,19.0
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.7,21.0
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.75,24.25
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.8,28.0
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.85,33.0
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.9,39.10000000000002
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.95,48.0
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.975,56.0
2023-05-29,34,3 wk ahead inc flu hosp,2023-06-17,quantile,0.99,65.03999999999996
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.01,0.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.025,0.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.05,0.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.1,0.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.15,0.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.2,0.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.25,1.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.3,3.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.35,5.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.4,7.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.45,10.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.5,12.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.55,14.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.6,17.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.65,19.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.7,22.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.75,26.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.8,30.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.85,36.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.9,45.0
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.95,58.049999999999955
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.975,67.04999999999995
2023-05-29,34,4 wk ahead inc flu hosp,2023-06-24,quantile,0.99,78.00999999999999
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.01,0.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.025,0.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.05,0.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.1,0.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.15,0.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.2,0.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.25,0.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.3,0.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.35,0.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.4,1.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.45,1.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.5,1.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.55,2.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.6,2.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.65,2.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.7,3.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.75,3.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.8,4.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.85,5.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.9,6.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.95,8.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.975,9.0
2023-05-29,35,1 wk ahead inc flu hosp,2023-06-03,quantile,0.99,12.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.01,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.025,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.05,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.1,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.15,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.2,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.25,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.3,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.35,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.4,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.45,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.5,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.55,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.6,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.65,0.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.7,1.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.75,2.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.8,3.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.85,5.149999999999977
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.9,7.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.95,12.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.975,14.0
2023-05-29,35,2 wk ahead inc flu hosp,2023-06-10,quantile,0.99,19.00999999999999
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.01,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.025,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.05,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.1,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.15,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.2,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.25,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.3,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.35,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.4,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.45,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.5,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.55,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.6,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.65,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.7,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.75,0.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.8,1.2000000000000455
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.85,4.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.9,8.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.95,13.049999999999955
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.975,17.0
2023-05-29,35,3 wk ahead inc flu hosp,2023-06-17,quantile,0.99,27.00999999999999
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.01,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.025,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.05,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.1,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.15,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.2,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.25,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.3,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.35,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.4,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.45,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.5,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.55,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.6,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.65,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.7,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.75,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.8,0.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.85,2.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.9,6.0
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.95,15.049999999999955
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.975,22.524999999999977
2023-05-29,35,4 wk ahead inc flu hosp,2023-06-24,quantile,0.99,35.01999999999998
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.01,34.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.025,37.475
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.05,41.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.1,46.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.15,48.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.2,52.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.25,54.75
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.3,56.69999999999999
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.35,58.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.4,60.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.45,62.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.5,64.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.55,66.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.6,68.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.65,71.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.7,73.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.75,75.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.8,78.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.85,81.14999999999998
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.9,84.10000000000002
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.95,90.0
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.975,96.52499999999998
2023-05-29,36,1 wk ahead inc flu hosp,2023-06-03,quantile,0.99,106.01999999999998
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.01,19.990000000000002
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.025,24.475
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.05,31.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.1,36.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.15,41.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.2,45.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.25,50.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.3,52.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.35,55.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.4,57.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.45,59.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.5,63.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.55,67.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.6,70.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.65,73.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.7,78.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.75,82.25
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.8,89.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.85,94.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.9,101.10000000000002
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.95,111.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.975,120.0
2023-05-29,36,2 wk ahead inc flu hosp,2023-06-10,quantile,0.99,126.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.01,10.98
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.025,15.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.05,21.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.1,29.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.15,34.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.2,39.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.25,43.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.3,48.69999999999999
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.35,52.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.4,56.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.45,59.55000000000001
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.5,63.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.55,68.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.6,71.39999999999998
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.65,76.35000000000002
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.7,81.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.75,87.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.8,95.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.85,101.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.9,112.10000000000002
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.95,125.09999999999991
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.975,141.0
2023-05-29,36,3 wk ahead inc flu hosp,2023-06-17,quantile,0.99,163.05999999999995
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.01,4.99
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.025,8.475000000000001
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.05,17.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.1,23.900000000000006
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.15,32.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.2,36.80000000000001
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.25,42.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.3,46.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.35,51.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.4,54.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.45,58.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.5,64.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.55,69.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.6,76.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.65,83.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.7,89.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.75,94.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.8,102.20000000000005
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.85,112.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.9,125.0
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.95,145.14999999999986
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.975,163.0999999999999
2023-05-29,36,4 wk ahead inc flu hosp,2023-06-24,quantile,0.99,185.05999999999995
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.01,0.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.025,0.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.05,0.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.1,0.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.15,0.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.2,0.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.25,0.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.3,0.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.35,0.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.4,1.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.45,1.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.5,1.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.55,2.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.6,2.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.65,2.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.7,3.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.75,3.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.8,4.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.85,5.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.9,6.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.95,8.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.975,9.0
2023-05-29,37,1 wk ahead inc flu hosp,2023-06-03,quantile,0.99,12.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.01,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.025,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.05,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.1,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.15,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.2,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.25,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.3,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.35,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.4,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.45,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.5,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.55,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.6,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.65,0.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.7,1.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.75,2.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.8,3.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.85,5.149999999999977
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.9,7.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.95,12.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.975,14.0
2023-05-29,37,2 wk ahead inc flu hosp,2023-06-10,quantile,0.99,19.00999999999999
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.01,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.025,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.05,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.1,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.15,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.2,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.25,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.3,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.35,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.4,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.45,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.5,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.55,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.6,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.65,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.7,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.75,0.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.8,1.2000000000000455
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.85,4.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.9,8.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.95,13.049999999999955
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.975,17.0
2023-05-29,37,3 wk ahead inc flu hosp,2023-06-17,quantile,0.99,27.00999999999999
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.01,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.025,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.05,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.1,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.15,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.2,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.25,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.3,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.35,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.4,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.45,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.5,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.55,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.6,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.65,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.7,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.75,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.8,0.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.85,2.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.9,6.0
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.95,15.049999999999955
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.975,22.524999999999977
2023-05-29,37,4 wk ahead inc flu hosp,2023-06-24,quantile,0.99,35.01999999999998
2023-05-29,38,1 wk ahead inc flu hosp,2023-06-03,quantile,0.01,0.0
2023-05-29,38,1 wk ahead inc flu hosp,2023-06-03,quantile,0.025,1.0
2023-05-29,38,1 wk ahead inc flu hosp,2023-06-03,quantile,0.05,2.0
2023-05-29,38,1 wk ahead inc flu hosp,2023-06-03,quantile,0.1,3.0
2023-05-29,38,1 wk ahead inc flu hosp,2023-06-03,quantile,0.15,4.0
2023-05-29,38,1 wk ahead inc flu hosp,2023-06-03,quantile,0.2,4.800000000000011
2023-05-29,38,1 wk ahead inc flu hosp,2023-06-03,quantile,0.25,5.0
2023-05-29,38,1 wk ahead inc flu hosp,2023-06-03,quantile,0.3,5.0
2023-05-29,38,1 wk ahead inc flu hosp,2023-06-03,quantile,0.35,6.0
2023-05-29,38,1 wk ahead inc flu hosp,2023-06-03,quantile,0.4,7.0
